week_start,n_claims,actual_paid,forecast_ensemble,ape_ensemble,forecast_seasonal_naive,ape_seasonal_naive,forecast_naive,ape_naive,claim_MAE_retrained_weekly,claim_MAE_stale_26w,claim_WAPE_retrained_weekly,claim_WAPE_stale_26w
2025-11-03,96,104401.98,185641.66,0.7781431112175796,202663.31,0.9411826289118272,92188.55,0.11698465872007402,208.17194029777372,213.47915384782354,0.15353386404097485,0.15744811397525615
2025-11-10,115,245840.96,248769.71,0.011913203263903424,295158.77,0.2006085967122811,104401.98,0.5753271545962072,237.47526261155025,172.60726403880693,0.10239293662384139,0.0744236029183808
2025-11-17,98,251732.8,193197.59,0.23252913604191874,243731.17,0.03178620346653279,245840.96,0.02340513433291171,537.0803388839887,578.4898868612438,0.18348387315448378,0.1976307031505905
2025-11-24,105,170149.82,124212.81,0.2699797961513652,86154.5,0.493655062344468,251732.8,0.479477321809685,276.8079274301556,289.85008353961246,0.15292373026568365,0.16012892551237243
2025-12-01,112,134455.87,157669.64,0.1726497167830223,160237.43,0.19174737406407022,170149.82,0.26546962955206055,154.65416563560836,190.4647467779003,0.11387202654614656,0.1402393955058424
2025-12-08,123,134108.33,163252.36,0.2173170685061202,151501.35,0.12969380798344135,134455.87,0.0025914870463302243,93.59678918512594,101.89529788802686,0.07397944373495183,0.08053863302996055
2025-12-15,114,199531.47,191764.12,0.03892793242670083,203472.86,0.019753224892293857,134108.33,0.3278838170239511,395.26496367920754,397.0926071628658,0.19611558720156547,0.1970223950594045
2025-12-22,107,146871.94,137917.52,0.06096755722307387,64474.99,0.5610121987903204,199531.47,0.35854044005955116,175.47058332432204,172.9979250062078,0.11230351306373615,0.11072097876955621
